$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,1909,a[00] d[00] g[00] h,¡Estuviste cerca! Toma en cuenta que walkear no es una palabra de uso constante en la lengua española[00] por lo cual no puede tomarse en cuenta como un neologismo.,0,activo,developer,2021-11-19,developer,2021-11-19,169,&&
$$,1909,b[00] c[00] e.,¡Correcto! Recuerda que[00] según la lectura[00] el agua no es renovable[00] por lo que realizar estas acciones permitirá cuidarla.,1,activo,developer,2021-11-19,developer,2021-11-19,183,&&
$$,1909,a[00] b[00] f.,¿Crees que las acciones son correctas? ¡Si es así[00] me parece que nos quedaremos sin agua muy pronto! Lee el texto nuevamente.,0,activo,developer,2021-11-19,developer,2021-11-19,183,&&
$$,1909,c[00] d[00] e.,Una de las acciones de tu respuesta es incorrecta. Será importante que vuelvas a leer el texto y la pregunta[00] esta vez con mayor atención.,0,activo,developer,2021-11-19,developer,2021-11-19,183,&&
$$,1909,b[00] e[00] f.,Vas bien[00] pero necesitas poner más atención. Dos acciones de tu respuesta son correctas. ¡Vuelve a intentarlo!,0,activo,developer,2021-11-19,developer,2021-11-19,183,&&
$$,1909,1c[00] 2b[00] 3a,¡Maravilloso! Lograste identificar cada componente del argumento[00] lo dominas muy bien. ¡Felicidades! Ahora podrás realizar tus propios argumentos. ¡Sigue practicando!,1,activo,developer,2021-11-19,developer,2021-11-19,195,&&
$$,1909,1a[00] 2c[00] 3b,¡Cuidado! Uniste de manera incorrecta los componentes del argumento. ¡No te preocupes[00] necesitas practicar! ,0,activo,developer,2021-11-19,developer,2021-11-19,195,&&
$$,1909,1b[00] 2a[00] 3c ,¡Vamos[00] puedes poner más atención! La respuesta elegida es incorrecta. ¿Cómo se desarrolla cada parte de un argumento? ¡Haz memoria! ,0,activo,developer,2021-11-19,developer,2021-11-19,195,&&
$$,1909,1c[00] 2a[00] 3b,¡Parece que no pusiste atención! Sólo uno de los componentes se encuentra enlazado correctamente. ¡Necesitas practicar más! ¡Lo harás mejor la siguiente vez!,0,activo,developer,2021-11-19,developer,2021-11-19,195,&&
$$,1909,a[00] c[00] d,¡Erraste! Uno de los textos elegidos no es un argumento. ¡Recuerda sus características! ¡Tú puedes!,0,activo,developer,2021-11-19,developer,2021-11-19,196,&&
$$,1909,b[00] d[00] e,¡Atención! Sólo dos de los textos son argumentos. ¡Concéntrate! Seguramente practicando lograrás identificar todos.,0,activo,developer,2021-11-19,developer,2021-11-19,196,&&
$$,1909,b[00] c[00] e,¡Tuviste dos errores! Los argumentos expresan opiniones. Dos de los textos no parecen serlo. ¡No te desanimes! ¡Lo harás mejor la próxima vez! Sigue practicando.,0,activo,developer,2021-11-19,developer,2021-11-19,196,&&
$$,1909,a[00] d[00] e,¡Excelente! Los textos elegidos son argumentos[00] puesto que se expresan opiniones acerca de un tema.,1,activo,developer,2021-11-19,developer,2021-11-19,196,&&
$$,1909,El ciberacoso como una nueva forma de violencia.,¡Magnifico! El argumento trata sobre el ciberacoso. Elegiste muy bien el tema. ¡No olvides seguir practicando sobre los argumentos!,1,activo,developer,2021-11-19,developer,2021-11-19,197,&&
$$,1909,Las tecnologías paran la violencia.,¡Incorrecto! Necesitas poner más atención. El argumento menciona las tecnologías[00] pero no es el tema principal. ¡Lo harás mejor la siguiente vez!,0,activo,developer,2021-11-19,developer,2021-11-19,197,&&
$$,1909,El hogar es un refugio para el ciberacoso.,¡Tuviste un error! El texto menciona el ciberacoso[00] pero el hogar no es refugio con las nuevas tecnologías. ¡Es importante que pongas atención!,0,activo,developer,2021-11-19,developer,2021-11-19,197,&&
$$,1909,La violencia no se da a través de las tecnologías.,¡Fallaste! Se hace mención sobre la violencia y las tecnologías[00] sólo que la idea que transmite el argumento es otra. ¡No te olvides de practicar la redacción y lectura de argumentos! ¡Ánimo!,0,activo,developer,2021-11-19,developer,2021-11-19,197,&&
$$,1909,a[00] b[00] c,¡Vaya[00] fallaste! No todas las acciones elegidas ayudan a disminuir la violencia de género. ¡Ahora tendrás que poner mayor atención!,0,activo,developer,2021-11-19,developer,2021-11-19,198,&&
$$,1909,b[00] c[00] e,¡Espectacular! Las acciones elegidas son una buena opción para disminuir la violencia de género. ¡Muy bien hecho!,1,activo,developer,2021-11-19,developer,2021-11-19,198,&&
$$,1909,a[00] d[00] e,Elegiste mal la respuesta[00] sólo una de las acciones sería una buena opción para disminuir la violencia de género. ¡Ánimo! ¡Puedes leer un poco más acerca del tema!,0,activo,developer,2021-11-19,developer,2021-11-19,198,&&
$$,1909,b[00] c[00] d,¡Fallaste! Al parecer no leíste bien las respuestas. ¡No estaría mal pedir apoyo! ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,198,&&
$$,1909,e[00] f[00] h,¡Cuidado! Todas estas actitudes hacen percibir a las mujeres como seres débiles e incapaces[00] que son responsables de la violencia que sufren.,0,activo,developer,2021-11-19,developer,2021-11-19,199,&&
$$,1909,b[00] c[00] e,Tu respuesta es incorrecta. No se hace ningún cambio si se defienden los valores y las costumbres de sociedades que han promovido históricamente la violencia de género[00] justificándose en las diferencias biológicas que hay entre hombres y mujeres.,0,activo,developer,2021-11-19,developer,2021-11-19,199,&&
$$,1909,d[00] e[00] g,Te quedaste cerca. Pero apreciar a las mujeres por su belleza física es algo que fácilmente puede llevar a verlas únicamente como objetos de belleza.,0,activo,developer,2021-11-19,developer,2021-11-19,199,&&
$$,1909,a[00] d[00] g,¡Estás en lo correcto! Se está combatiendo la violencia de género al cuestionar los roles de género[00] exigir igualdad de oportunidades para las mujeres y dejar de reafirmar conductas que las discriminen (como aquellas que las hacen ver como débiles[00] incapaces o bellas como su única virtud).,1,activo,developer,2021-11-19,developer,2021-11-19,199,&&
$$,1909,La maestra Doloritas y el profesor de música,¡Excelente! Identificaste muy bien a los personajes que no tenían fe en Fercho. ¡Excelentes habilidades lectoras!,1,activo,developer,2021-11-19,developer,2021-11-19,202,&&
$$,1909,El maestro Domitilo y la profesora de música,¡Incorrecto! Se menciona a un maestro[00] pero no su nombre. Algo más no concuerda[00] ¡no te distraigas! Dedica mayor atención a la lectura la próxima vez. ¡Tú puedes!,0,activo,developer,2021-11-19,developer,2021-11-19,202,&&
$$,1909,El maestro Dionisio y la profesora Doloritas,¡Tuviste un error! ¿Recuerdas la técnica aprendida en esta lección? Puedes aplicarla la próxima vez. Aunque la profesora se llama Doloritas[00] no se menciona el nombre del maestro. ¡Es importante que sigas practicando! ,0,activo,developer,2021-11-19,developer,2021-11-19,202,&&
$$,1909,La maestra Doris y el profesor de música,¡Fallaste! La maestra no se llama Doris. ¡No olvides repasar y practicar la técnica aprendida en esta sesión! Te será de mucha utilidad para próximas lecturas. ¡Ánimo!,0,activo,developer,2021-11-19,developer,2021-11-19,202,&&
$$,1909,Todo el tiempo está sentado y dibujando[00] platica demasiado[00] hace muchas preguntas a sus compañeros y escribe en la banca.,¡Vaya[00] fallaste! Al parecer[00] no lograste la concentración adecuada para leer el texto. La respuesta no describe el comportamiento de Fercho. ¡Tendrás que poner mayor atención a la lectura! No olvides la estrategia aprendida en esta sesión.,0,activo,developer,2021-11-19,developer,2021-11-19,203,&&
$$,1909,No puede mantenerse en su asiento por mucho tiempo[00] patea la silla de enfrente[00] molesta con la pluma al compañero de al lado y tamborileaba en la banca.,¡Maravilloso! Tu atención al leer el texto es estupenda. La respuesta describe muy bien el comportamiento de Fercho. Sigue así. ¡Lo estás haciendo muy bien!,1,activo,developer,2021-11-19,developer,2021-11-19,203,&&
$$,1909,No puede quedarse sentado por mucho tiempo en su asiento[00] es muy callado[00] pregunta demasiado a la maestra y patea el escritorio.,Elegiste mal la respuesta[00] seguro que no lograste la atención para este texto[00] porque la respuesta no presenta en su totalidad la descripción del comportamiento de Fercho. ¡Ánimo! Recuerda que puedes aplicar la técnica aprendida en esta sesión.,0,activo,developer,2021-11-19,developer,2021-11-19,203,&&
$$,1909,Se mantiene en su asiento por mucho tiempo[00] pone los pies en la silla de enfrente[00] avienta papeles a su compañero de al lado y tamborileaba en la banca.,¡Fallaste! No seleccionaste bien la respuesta[00] deberás poner más atención. El comportamiento por el cual los profesores piensan que Fercho no pondrá atención en la clase no se describe en la respuesta. Quizá aplicando la técnica aprendida en esta sesión comprenderás mejor el texto. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,203,&&
$$,1909,amaste,Elegiste un verbo que no coincide con la oración[00] ya que éste se encuentra en segunda persona singular del modo pretérito.,0,activo,developer,2021-11-19,developer,2021-11-19,212,&&
$$,1909,amamos,La oración se lee un poco confusa con este verbo[00] ya que no coincide con la persona[00] el tiempo ni el modo.,0,activo,developer,2021-11-19,developer,2021-11-19,212,&&
$$,1909,aman,¡Exacto! El verbo completa de manera correcta la oración[00] ya que se encuentra en tercera persona plural en tiempo presente.,1,activo,developer,2021-11-19,developer,2021-11-19,212,&&
$$,1909,amo,Elegiste un verbo incorrecto para la oración[00] puesto que el verbo amar está conjugado en la primera persona[00] modo presente.,0,activo,developer,2021-11-19,developer,2021-11-19,212,&&
$$,1909,,descubridora,0,activo,developer,2021-11-19,developer,2021-11-19,213,&&
$$,1909,Descubridora no es el nombre correcto. Observa y pon mayor atención a las palabras.,arqueóloga,1,activo,developer,2021-11-19,developer,2021-11-19,213,&&
$$,1909,¡Correcto! Sofía desde niña sentía gran entusiasmo por la Historia y decidió ser arqueóloga.,escritora,0,activo,developer,2021-11-19,developer,2021-11-19,213,&&
$$,1909,Tu respuesta está equivocada. A Sofía le gustaba mucho leer[00] pero no escribir. Al parecer[00] no lograste identificar los detalles del texto.,investigadora,0,activo,developer,2021-11-19,developer,2021-11-19,213,&&
$$,1909,los árboles de hule,Vuelve a leer las Opciónes. La vida de los árboles de caucho no es tan larga[00] además no se mencionan en el texto. ,0,activo,developer,2021-11-19,developer,2021-11-19,216,&&
$$,1909,los troncos resistentes,La respuesta es incorrecta. ¿De qué árbol procedían los troncos resistentes? ¡Vamos[00] tú puedes!,0,activo,developer,2021-11-19,developer,2021-11-19,216,&&
$$,1909,las maderas mágicas,¡Cuidado! Seguramente las maderas del árbol parecían mágicas[00] pues eran muy resistente[00] pero ésa no es la respuesta.,0,activo,developer,2021-11-19,developer,2021-11-19,216,&&
$$,1909,los pinos longevos,¡Correcto! Saber que existía este tipo de árboles despertó en Sofía una nueva motivación para seguir buscando la ciudad.,1,activo,developer,2021-11-19,developer,2021-11-19,216,&&
$$,1909,la universidad,Tu respuesta es incorrecta. Claro que los estudios fueron de mucho apoyo para Sofía[00] pero hubo alguien más siempre presente.,0,activo,developer,2021-11-19,developer,2021-11-19,218,&&
$$,1909,los arqueólogos,Vuelve a leer. Los arqueólogos pudieron ser parte de su inspiración[00] sólo que no la más importante.,0,activo,developer,2021-11-19,developer,2021-11-19,218,&&
$$,1909,el abuelo,¡Así es! El abuelo siempre estuvo apoyando a Sofía en su sueño de ser arqueóloga y de encontrar la ciudad de Ligum.,1,activo,developer,2021-11-19,developer,2021-11-19,218,&&
$$,1909,la Historia,Puede que la Historia inspirara a Sofía[00] pero tuvo un mejor aliado.,0,activo,developer,2021-11-19,developer,2021-11-19,218,&&
$$,1909,a[00] b[00] c,No parece que leer en voz alta o tomar una bebida caliente mientras lees te hagan perder la concentración. ¡Revisa de nuevo las Opciónes!,0,activo,developer,2021-11-19,developer,2021-11-19,219,&&
$$,1909,d[00] e[00] f,Tu respuesta es incorrecta. Algunos elementos que señalaste sí pueden hacerte perder la concentración[00] pero hay una mejor combinación de aquéllos para contestar a esta pregunta.,0,activo,developer,2021-11-19,developer,2021-11-19,219,&&
$$,1909,c[00] d[00] e,¡Correcto! Todos estos elementos pueden hacerte perder la concentración con mucha facilidad. ¡Evítalos cuando te sientes a leer!,1,activo,developer,2021-11-19,developer,2021-11-19,219,&&
$$,1909,b[00] c[00] d,Algunos elementos que señalaste sí pueden hacerte perder la concentración[00] pero hay una mejor combinación de aquéllos para contestar a esta pregunta.,0,activo,developer,2021-11-19,developer,2021-11-19,219,&&
$$,1909,a[00] b[00] d,Un de los puntos no parece que se mencione en la lectura. ¡Verifícalo!,0,activo,developer,2021-11-19,developer,2021-11-19,228,&&
$$,1909,a[00] c[00] d,¡Así es! No sólo aprendieron a arar[00] sino también otros maravillosos procesos de la agricultura.,1,activo,developer,2021-11-19,developer,2021-11-19,228,&&
$$,1909,b[00] d[00] e,Al parecer[00] lograste muy poca atención en el texto[00] pues uno de los puntos nunca se mencionó en él.,0,activo,developer,2021-11-19,developer,2021-11-19,228,&&
$$,1909,a[00] c[00] e,¡Cuidado! No estás logrando la concentración adecuada. Los pesticidas son malos para las plantas.,0,activo,developer,2021-11-19,developer,2021-11-19,228,&&
$$,1909,d[00] c[00] b[00] f[00] a[00] e,¡Concéntrate! Reflexiona si primero se realizó el avance en el formato musical o en de los discos. ¡Inténtalo nuevamente!,0,activo,developer,2021-11-19,developer,2021-11-19,239,&&
$$,1909,c[00] d[00] b[00] e[00] a[00] f,Vuelve a revisar las Opciónes. Recuerda que antes de poder escuchar mediante algún dispositivo ya existía la música y los instrumentos para tocarla.,0,activo,developer,2021-11-19,developer,2021-11-19,239,&&
$$,1909,d[00] c[00] b[00] e[00] a[00] f,¡Excelente! Has ordenado de forma correcta la aparición de cada uno de los artefactos que combinan arte y tecnología.,1,activo,developer,2021-11-19,developer,2021-11-19,239,&&
$$,1909,c[00] b[00] d[00] e[00] f[00] a,Elegiste la opción incorrecta. Recuerda que antes de poder escuchar mediante algún dispositivo ya existía la música y los instrumentos para tocarla.,0,activo,developer,2021-11-19,developer,2021-11-19,239,&&
$$,1909,angustiarse cuando se siente,¡Cuidado! Lo menos que debes hacer es angustiarte[00] ¿recuerdas por qué? ¡Ánimo!,0,activo,developer,2021-11-19,developer,2021-11-19,242,&&
$$,1909,no darle importancia,Seguro no lograste la atención para este texto. No es dañino[00] pero debes estar atento a tus emociones. ¡No te desanimes!,0,activo,developer,2021-11-19,developer,2021-11-19,242,&&
$$,1909,pedir ayuda porque no es común,¡Tu respuesta es incorrecta! El aburrimiento es muy común[00] seguro lo has experimentado y está bien pedir ayuda cuando no has logrado superarlo por ti mismo[00] aunque lo hayas intentado varias veces.,0,activo,developer,2021-11-19,developer,2021-11-19,242,&&
$$,1909,ser tolerante con uno mismo,¡Estupendo! El saber comprenderte y asimilar ese estado emocional en que te encuentras es importante. Sigue así[00] ¡lo estás haciendo muy bien!,1,activo,developer,2021-11-19,developer,2021-11-19,242,&&
$$,1909,un estado de confusión,¡Fallaste! El aburrimiento puede causar confusión[00] pero también tiene su lado bueno. ¡Procura poner más atención al leer[00] lo harás bien la próxima vez! ,0,activo,developer,2021-11-19,developer,2021-11-19,245,&&
$$,1909,una zona para el confort,¡Elegiste la respuesta incorrecta! Aunque la zona de confort es algo bueno[00] el autor quiere dar a entender que se puede lograr algo más. ¡No te desanimes! ,0,activo,developer,2021-11-19,developer,2021-11-19,245,&&
$$,1909,un espacio para la creatividad,¡Lo has hecho maravilloso! El aburrimiento permite desatar la creatividad[00] ¿te ha pasado? ,1,activo,developer,2021-11-19,developer,2021-11-19,245,&&
$$,1909,una etapa para cambiar,¡Al parecer no lograste la atención adecuada! El hecho de pasar tiempo contigo mismo te ayuda a reflexionar y posiblemente te haga pensar qué debes cambiar[00] pero eso no es lo que menciona el texto. ¡Piénsalo bien y no te desanimes! ,0,activo,developer,2021-11-19,developer,2021-11-19,245,&&
$$,1909,c[00] d[00] b[00] a[00] e,¡Correcto! Ahora que ya tienes una metodología ante los periodos constantes de aburrimiento puedes ponerla en práctica y compartirla con alguna persona que pase por esa situación.,1,activo,developer,2021-11-19,developer,2021-11-19,249,&&
$$,1909,e[00] c[00] d[00] b[00] a,¡Elegiste la respuesta incorrecta! Antes de saber cuáles actividades te han funcionado debes tener tu mente despejada para probar con algunas Opciónes primero.,0,activo,developer,2021-11-19,developer,2021-11-19,249,&&
$$,1909,c[00] d[00] e[00] b[00] a,¡Concéntrate! Antes de identificar cuáles actividades te han sido funcionales recuerda ponerlas en práctica.,0,activo,developer,2021-11-19,developer,2021-11-19,249,&&
$$,1909,e[00] c[00] b[00] a[00] d,¡Vuelve a leer las Opciónes! Antes de saber cuáles actividades te han funcionado debes tener tu mente despejada para probar con algunas Opciónes primero.,0,activo,developer,2021-11-19,developer,2021-11-19,249,&&
$$,1909,una travesura,Una acción que maltrata física o psicológicamente a otra persona no puede considerarse así[00] pues parecería inofensiva.,0,activo,developer,2021-11-19,developer,2021-11-19,256,&&
$$,1909,una venganza,No hay información en el texto que señale que Ingrid les hizo algo a las niñas.,0,activo,developer,2021-11-19,developer,2021-11-19,256,&&
$$,1909,una broma,Vuelve a leer las Opciónes[00] pues una broma parecería algo que afecta mínimamente a otra persona. Lo que le hacen a Ingrid es más grave.,1,activo,developer,2021-11-19,developer,2021-11-19,256,&&
$$,1909,acoso escolar,Así es[00] identificaste y recordaste que una acción en la que se maltrata física o psicológicamente a otra persona es acoso escolar.,0,activo,developer,2021-11-19,developer,2021-11-19,256,&&
$$,1909,a[00] c[00] b[00] d,¡Concéntrate! Antes del reclamo de la mamá de los hermanos[00] René tuvo otro momento de reflexión.,0,activo,developer,2021-11-19,developer,2021-11-19,259,&&
$$,1909,b[00] a[00] c[00] d,Vuelve a leer las Opciónes. Antes del reclamo de la mamá de René[00] ella tuvo otro momento en el colegio donde pensó en lo sucedido con Ingrid.,0,activo,developer,2021-11-19,developer,2021-11-19,259,&&
$$,1909,a[00] b[00] c[00] d,Tu respuesta es incorrecta. Recuerda que el orden en que aparecen los momentos en los incisos de esta actividad no son iguales a como sucedieron en la experiencia de René.,0,activo,developer,2021-11-19,developer,2021-11-19,259,&&
$$,1909,b[00] c[00] a[00] d,¡Correcto! Has leído con atención y organizado los momentos de la manera en que René los vivió y le permitieron reflexionar sobre su error.,1,activo,developer,2021-11-19,developer,2021-11-19,259,&&
$$,1909,Características sexuales.,Vuelve a leer las Opciónes. Recuerda que las características sexuales están dadas por la información genética.,0,activo,developer,2021-11-19,developer,2021-11-19,262,&&
$$,1909,Roles de género.,Así es. Se observan roles tradicionalmente asignados a la mujer y al hombre en las tareas domésticas.,1,activo,developer,2021-11-19,developer,2021-11-19,262,&&
$$,1909,Orientaciones sexuales.,Analiza de nuevo las Opciónes. Si bien se puede inferir que estas personas tienen una orientación heterosexual[00] el énfasis del anuncio está en otro tipo de concepto.,0,activo,developer,2021-11-19,developer,2021-11-19,262,&&
$$,1909,Diversidad sexual.,Tu respuesta es incorrecta. Sólo se observa un tipo de persona[00] por lo que este cartel no es diverso.,0,activo,developer,2021-11-19,developer,2021-11-19,262,&&
$$,1909,una abreviatura,Vuelve a leer las Opciónes. Las abreviaturas son formas de referirse a una palabra cortando su final o dejando solamente su letra inicial[00] seguida de un punto. Por ejemplo[00] Lic. abrevia la palabra licenciado.,0,activo,developer,2021-11-19,developer,2021-11-19,265,&&
$$,1909,unas siglas,¡Excelente! Identificaste que cada letra corresponde a un concepto. Además[00] las siglas se leen como letras independientes y no se pueden pronunciar como palabras: ele[00] ge[00] be[00] te[00] i. ,1,activo,developer,2021-11-19,developer,2021-11-19,265,&&
$$,1909,un acrónimo,Tu respuesta es incorrecta. Los acrónimos están compuestos por las iniciales o más letras de una palabra[00] como spanglish[00] de spanish + english.,0,activo,developer,2021-11-19,developer,2021-11-19,265,&&
$$,1909,un apodo,Te equivocaste. Apodo es una forma de referirse a alguien resaltando alguna característica física o psicológica[00] por ejemplo “La Güera”[00] “El Flaco”.,0,activo,developer,2021-11-19,developer,2021-11-19,265,&&
$$,1909,LGBTI+[00] sexo[00] orientación de género[00] sexualidad,¡Concéntrate! Recuerda revisar con calma y de forma puntual los conceptos empleados dentro del texto. Quizá necesites revisarlo nuevamente.,0,activo,developer,2021-11-19,developer,2021-11-19,269,&&
$$,1909,LGBTI+[00] orientación sexual[00] sexo[00] género,Vuelve a leer. Recuerda que la orientación sexual tiene la característica relacionada con la atracción física y afectiva por los otros. El género[00] por otra parte[00] se ha construido a partir de la opinión social.,0,activo,developer,2021-11-19,developer,2021-11-19,269,&&
$$,1909,LGBTI+[00] género[00] sexo[00] orientación sexual,¡Muy bien! Ahora ya sabes cuáles son los tres conceptos base para tener un acercamiento con mayor claridad y conocer más sobre la comunidad LGBTI+.,1,activo,developer,2021-11-19,developer,2021-11-19,269,&&
$$,1909,LGBTI+[00] sexo[00] sexualidad[00] orientación de género,¡Te equivocaste! Recuerda revisar con calma y de forma puntual los conceptos empleados dentro del texto. Quizá necesites revisarlo nuevamente.,0,activo,developer,2021-11-19,developer,2021-11-19,269,&&
$$,1909,animal extraterrestre,Vuelve a leer el texto. Camil habla de que las lágrimas de kraken producen estrellas[00] pero el origen del kraken no es extraterrestre.,0,activo,developer,2021-11-19,developer,2021-11-19,276,&&
$$,1909,animal marino real,Analiza de nuevo la respuesta. Aunque se hable mucho de él[00] no está comprobado que exista.,0,activo,developer,2021-11-19,developer,2021-11-19,276,&&
$$,1909,animal mitológico,¡Así es! Recordaste que se trata de un animal producto de las fantasías de una civilización[00] como la griega.,1,activo,developer,2021-11-19,developer,2021-11-19,276,&&
$$,1909,animal extinto ,No puede estar extinto[00] pues realmente nunca ha existido.,0,activo,developer,2021-11-19,developer,2021-11-19,276,&&
$$,1909,c[00] a[00] b[00] d[00] e,¡Concéntrate! Antes de recordar la lágrima de Kraken[00] Camil tuvo que estar atento a Wil para evaluar si su idea podía funcionar.,0,activo,developer,2021-11-19,developer,2021-11-19,279,&&
$$,1909,c[00] a[00] d[00] b[00] e,Tu respuesta es incorrecta. Recuerda que el nudo del encuentro de Wil y Camil inicia en el momento de la discusión sobre el traje que les permitiría salir de ese enredo.,0,activo,developer,2021-11-19,developer,2021-11-19,279,&&
$$,1909,b[00] d[00] a[00] c[00] e,¡Correcto! Has encontrado la manera de que Wil y Camil puedan continuar su amistad en la superficie[00] quizá puedan seguir juntos la aventura.,1,activo,developer,2021-11-19,developer,2021-11-19,279,&&
$$,1909,c[00] d[00] b[00] a[00] e,Tu respuesta no es la correcta. Recuerda que el nudo del encuentro de Wil y Camil inicia en el momento de la discusión sobre el traje que les permitiría salir de ese enredo. Tal vez sea momento de revisar nuevamente la novela.,0,activo,developer,2021-11-19,developer,2021-11-19,279,&&
$$,1909,a[00] c[00] e,Vuelve a buscar las aplicaciones[00] verás que la biología y la historia no están entre las mencionadas.,0,activo,developer,2021-11-19,developer,2021-11-19,282,&&
$$,1909,a[00] c[00] f,Relee las Opciónes. La biología y la historia no están entre las mencionadas. El Día del Matemático no es una aplicación de la teoría de Galois sino una conmemoración de su vida.,0,activo,developer,2021-11-19,developer,2021-11-19,282,&&
$$,1909,b[00] d[00] e,¡Excelente! Identificaste correctamente esta información en la lectura.,1,activo,developer,2021-11-19,developer,2021-11-19,282,&&
$$,1909,b[00] d[00] f,Tu elección fue incorrecta. El Día del Matemático no es una aplicación de la teoría de Galois[00] sino una conmemoración de su vida.,0,activo,developer,2021-11-19,developer,2021-11-19,282,&&
$$,1909,a[00] d[00] f[00] h,¡Concéntrate! Si Galois hubiera sido obstinado[00] tal vez no hubiese buscado otra institución donde poder desarrollar sus ideas. Además[00] si hubiera sido aprensivo[00] nunca hubiese mantenido la constancia en el abordaje de su tema de interés.,0,activo,developer,2021-11-19,developer,2021-11-19,289,&&
$$,1909,b[00] d[00] e[00] h,¡Muy bien! Has identificado algunas de las características que podrán ayudarte a ser constante[00] no desistir de aquello que deseas y[00] sobre todo[00] que te permitirán alcanzar tus objetivos de una forma más clara. Es tiempo de ponerlos en práctica. Si te interesa[00] busca otras cualidades que te permitan llegar a tus objetivos y que podrías incluir en tu día a día.,1,activo,developer,2021-11-19,developer,2021-11-19,289,&&
$$,1909,c[00] d[00] g[00] h,¡Concéntrate! Aunque el texto no define si Évariste era alguien reservado[00] se puede inferir que tuvo que mantener mucha constancia en sus solicitudes para ingresar a una institución[00] por lo que tuvo que relacionarse con más personas.,0,activo,developer,2021-11-19,developer,2021-11-19,289,&&
$$,1909,a[00] b[00] e[00] g,¡Incorrecto! Vuelve a leer el texto[00] pues el personaje demuestra adaptación al cambio[00] que es lo opuesto a la obstinación.,0,activo,developer,2021-11-19,developer,2021-11-19,289,&&
$$,1909,a[00] b[00] c,Su belleza no es tan importante como su capacidad de reflejar. El texto no dice que se hace invisible para escapar.,0,activo,developer,2021-11-19,developer,2021-11-19,295,&&
$$,1909,a[00] d[00] e,¡Correcto! Identificaste la importancia de las características de este personaje.,1,activo,developer,2021-11-19,developer,2021-11-19,295,&&
$$,1909,b[00] c[00] f,Tu respuesta es incorrecta. Sí es muy bella[00] pero no es motivo de su importancia.,0,activo,developer,2021-11-19,developer,2021-11-19,295,&&
$$,1909,b[00] d[00] f,Bartola no es inmune a la maldad del Fuego fatuo.,0,activo,developer,2021-11-19,developer,2021-11-19,295,&&
$$,1909,1b[00] 2c[00] 3a[00] 4d,¡Muy bien! Recordaste dónde buscar la descripción de cada teoría y las relacionaste correctamente.,1,activo,developer,2021-11-19,developer,2021-11-19,301,&&
$$,1909,1d[00] 2c[00] 3b[00] 4a ,Esta respuesta es incorrecta. Aunque las relaciones entre personas tengan un valor emotivo[00] el emotivismo no corresponde a esa descripción.,0,activo,developer,2021-11-19,developer,2021-11-19,301,&&
$$,1909,1b[00] 2a[00] 3d[00] 4c,Te equivocaste. El racionalismo se aleja de la visión sentimental de las decisiones.,0,activo,developer,2021-11-19,developer,2021-11-19,301,&&
$$,1909,1a[00] 2b[00] 3c[00] 4d,Vuelve a buscar las relaciones. Aunque la ética del cuidado fue acertada[00] las demás no lo fueron.,0,activo,developer,2021-11-19,developer,2021-11-19,301,&&
$$,1909,a[00] c[00] e,Vuelve a leer y reflexiona: sentir culpa sería una guía para decidir en la teoría del emotivismo[00] que se basa en las emociones.,0,activo,developer,2021-11-19,developer,2021-11-19,302,&&
$$,1909,a[00] d[00] e ,¡Muy bien! Identificaste correctamente las características de la ética de la virtud.,1,activo,developer,2021-11-19,developer,2021-11-19,302,&&
$$,1909,b[00] c[00] f,Tu respuesta es incorrecta. Seleccionaste las características del emotivismo.,0,activo,developer,2021-11-19,developer,2021-11-19,302,&&
$$,1909,b[00] d[00] f,Relee las características. Las del emotivismo tienen que ver con las emociones y sentimientos. Por lo tanto[00] las características b y f son del emotivismo y solamente la d es la ética de la virtud.,0,activo,developer,2021-11-19,developer,2021-11-19,302,&&
$$,1909,1b[00] 2a[00] 3d[00] 4c[00] 5e,¡Felicidades! Es ejemplar tu avance distinguiendo las diferentes teorías éticas en ejemplos cotidianos. Recuerda poner en práctica las diferentes perspectivas de estas teorías éticas en tu vida diaria.,1,activo,developer,2021-11-19,developer,2021-11-19,309,&&
$$,1909,1c[00] 2a[00] 3d[00] 4b[00] 5e,¡Atención! Parece que en esta ocasión has confundido el emotivismo y racionalismo. Recuerda que el primero se enfoca en la expresión de las emociones como principal objetivo y el segundo en el seguimiento de las leyes que hacen parte de nuestra sociedad.,0,activo,developer,2021-11-19,developer,2021-11-19,309,&&
$$,1909,1b[00] 2d[00] 3a[00] 4c[00] 5e,¡Cuidado! La ética de la virtud y el utilitarismo no son tan parecidos. Recuerda que la primera depende de una práctica diaria y en todo momento. En cambio[00] el utilitarismo siempre busca el bien común antes del costo.,0,activo,developer,2021-11-19,developer,2021-11-19,309,&&
$$,1909,1c[00] 2d[00] 3a[00] 4b[00] 5e,¡Incorrecto! Parece que confundiste todas las Opciónes. Descuida[00] puedes revisar de nuevo las teorías y regresar con la mente clara para intentarlo una vez más.,0,activo,developer,2021-11-19,developer,2021-11-19,309,&&
$$,1909,la sensación de soledad,Ésta es la forma de ser de René: la soledad le gusta[00] no le da rabia. ,0,activo,developer,2021-11-19,developer,2021-11-19,318,&&
